;REPORTE SEMANAL COMIDA RAPIDA,,,,,,,
;Filtro:(Fecha Venta  Between  9/11/2020 AND 15/11/2020)  AND (Departamento  = COMIDA RAPIDA) ,,,,,,,
Article Description,Category,Departament,Date of Sale,Sold Quantity,Total Sales,Total (Without Tax),Sale hour
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 10:07:01,1,36,31.3044,10:07:01.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 10:23:18,3,108,93.913,10:23:18.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 10:26:54,1,36,31.3044,10:26:54.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 10:46:34,1,36,31.3044,10:46:34.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 10:53:11,6,216,187.8261,10:53:11.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 10:29:12,1,36,31.3044,10:29:12.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 08:37:30,2,72,62.6087,08:37:30.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 11:12:24,2,72,62.6087,11:12:24.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 11:18:54,1,36,31.3044,11:18:54.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 11:45:55,3,108,93.913,11:45:55.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 11:51:40,1,36,31.3044,11:51:40.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 12:48:16,1,28.8,25.0435,12:48:16.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 12:11:06,1,36,31.3044,12:11:06.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 15:58:05,3,108,93.913,15:58:05.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 17:36:39,2,72,62.6087,17:36:39.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 17:57:25,2,72,62.6087,17:57:25.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 20:11:03,1,36,31.3044,20:11:03.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 18:57:26,1,36,31.3044,18:57:26.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 08:03:07,2,72,62.6087,08:03:07.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 08:07:33,2,72,62.6087,08:07:33.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 08:10:32,1,36,31.3044,08:10:32.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 08:54:34,2,72,62.6087,08:54:34.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 08:56:01,1,36,31.3044,08:56:01.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 09:13:21,2,72,62.6087,09:13:21.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 15:34:43,2,57.6,50.087,15:34:43.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 15:27:54,1,36,31.3044,15:27:54.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 20:28:14,1,36,31.3044,20:28:14.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 08:44:02,4,144,125.2174,08:44:02.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 09:59:03,1,36,31.3044,09:59:03.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 10:22:08,1,36,31.3044,10:22:08.0000000
OR PAN CON FRIJOLES ESPECIAL ,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 11:09:33,1,36,31.3044,11:09:33.0000000
 OR PAN DE AJO 4P,,,,5.00,L275.00,L239.13,
OR PAN DE AJO 4P,COMPLEMENTOS,COMIDA RAPIDA,9/11/2020 17:45:51,1,55,47.8261,17:45:51.0000000
OR PAN DE AJO 4P,COMPLEMENTOS,COMIDA RAPIDA,9/11/2020 18:54:53,1,55,47.8261,18:54:53.0000000
OR PAN DE AJO 4P,COMPLEMENTOS,COMIDA RAPIDA,10/11/2020 13:06:07,2,110,95.6522,13:06:07.0000000
OR PAN DE AJO 4P,COMPLEMENTOS,COMIDA RAPIDA,15/11/2020 14:52:44,1,55,47.8261,14:52:44.0000000
 OR PANECILLO ,,,,11.00,L33.00,L28.70,
OR PANECILLO ,ORD/HOT DOG,COMIDA RAPIDA,9/11/2020 12:47:01,4,12,10.4348,12:47:01.0000000
OR PANECILLO ,ORD/HOT DOG,COMIDA RAPIDA,14/11/2020 19:07:57,1,3,2.6087,19:07:57.0000000
OR PANECILLO ,ORD/HOT DOG,COMIDA RAPIDA,10/11/2020 20:39:37,4,12,10.4348,20:39:37.0000000
OR PANECILLO ,ORD/HOT DOG,COMIDA RAPIDA,11/11/2020 16:09:03,2,6,5.2174,16:09:03.0000000
 OR PANINI JAMON DE PAVO,,,,22.00,"L1,591.40","L1,383.83",
OR PANINI JAMON DE PAVO,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 13:56:03,1,73,63.4783,13:56:03.0000000
OR PANINI JAMON DE PAVO,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 19:37:18,2,146,126.9565,19:37:18.0000000
OR PANINI JAMON DE PAVO,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 08:25:47,1,73,63.4783,08:25:47.0000000
OR PANINI JAMON DE PAVO,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 07:21:46,1,73,63.4783,07:21:46.0000000
OR PANINI JAMON DE PAVO,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 06:02:06,2,146,126.9565,06:02:06.0000000
OR PANINI JAMON DE PAVO,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 08:34:08,1,58.4,50.7826,08:34:08.0000000
OR PANINI JAMON DE PAVO,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 08:07:08,2,146,126.9565,08:07:08.0000000
OR PANINI JAMON DE PAVO,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 09:06:20,1,73,63.4783,09:06:20.0000000
OR PANINI JAMON DE PAVO,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 18:46:09,1,73,63.4783,18:46:09.0000000
OR PANINI JAMON DE PAVO,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 07:58:11,1,73,63.4783,07:58:11.0000000
OR PANINI JAMON DE PAVO,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 10:48:49,1,73,63.4783,10:48:49.0000000
OR PANINI JAMON DE PAVO,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 14:13:54,1,73,63.4783,14:13:54.0000000
OR PANINI JAMON DE PAVO,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 10:09:47,2,146,126.9565,10:09:47.0000000
OR PANINI JAMON DE PAVO,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 09:09:48,1,73,63.4783,09:09:48.0000000
OR PANINI JAMON DE PAVO,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 12:57:41,1,73,63.4783,12:57:41.0000000
OR PANINI JAMON DE PAVO,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 08:13:02,1,73,63.4783,08:13:02.0000000
OR PANINI JAMON DE PAVO,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 09:18:58,1,73,63.4783,09:18:58.0000000
OR PANINI JAMON DE PAVO,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 19:02:03,1,73,63.4783,19:02:03.0000000
 OR PANQUEQUE+MIEL+MA,,,,52.00,"L1,709.40","L1,486.43",
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 06:50:53,1,33,28.6956,06:50:53.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 07:18:02,1,33,28.6956,07:18:02.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 07:54:07,1,33,28.6956,07:54:07.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 08:18:49,1,33,28.6956,08:18:49.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 09:31:32,1,33,28.6956,09:31:32.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 09:56:33,1,33,28.6956,09:56:33.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 08:06:08,1,33,28.6956,08:06:08.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 07:38:03,1,33,28.6956,07:38:03.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 09:19:55,1,33,28.6956,09:19:55.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 09:22:03,2,66,57.3913,09:22:03.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 09:51:42,1,33,28.6956,09:51:42.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 08:43:06,1,29.7,25.8261,08:43:06.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 08:44:41,1,33,28.6956,08:44:41.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 09:15:09,1,33,28.6956,09:15:09.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 09:26:11,1,33,28.6956,09:26:11.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 09:46:46,1,33,28.6956,09:46:46.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 10:39:19,2,66,57.3913,10:39:19.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 06:46:20,1,33,28.6956,06:46:20.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 07:14:08,2,66,57.3913,07:14:08.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 09:41:27,1,33,28.6956,09:41:27.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 19:15:08,1,33,28.6956,19:15:08.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 07:30:52,1,33,28.6956,07:30:52.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 08:15:11,1,33,28.6956,08:15:11.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 08:18:20,1,33,28.6956,08:18:20.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 07:29:06,2,66,57.3913,07:29:06.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 08:33:15,1,33,28.6956,08:33:15.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 08:55:02,1,33,28.6956,08:55:02.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 10:08:14,2,66,57.3913,10:08:14.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 07:58:21,1,33,28.6956,07:58:21.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 08:03:11,2,66,57.3913,08:03:11.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 07:18:48,1,33,28.6956,07:18:48.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 07:29:21,1,33,28.6956,07:29:21.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 09:28:42,1,33,28.6956,09:28:42.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 14:27:04,1,29.7,25.8261,14:27:04.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 06:32:51,1,33,28.6956,06:32:51.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 07:40:28,1,33,28.6956,07:40:28.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 08:13:02,1,33,28.6956,08:13:02.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 08:32:30,1,33,28.6956,08:32:30.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 09:16:27,2,66,57.3913,09:16:27.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 10:13:04,2,66,57.3913,10:13:04.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 11:02:44,2,66,57.3913,11:02:44.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 09:11:35,1,33,28.6956,09:11:35.0000000
OR PANQUEQUE+MIEL+MA,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 10:29:38,1,33,28.6956,10:29:38.0000000
 OR PAPAS BACON CHEESE,,,,7.00,L315.00,L273.91,
OR PAPAS BACON CHEESE,COMPLEMENTOS,COMIDA RAPIDA,13/11/2020 18:40:20,1,45,39.1304,18:40:20.0000000
OR PAPAS BACON CHEESE,COMPLEMENTOS,COMIDA RAPIDA,9/11/2020 12:10:19,2,90,78.2609,12:10:19.0000000
OR PAPAS BACON CHEESE,COMPLEMENTOS,COMIDA RAPIDA,9/11/2020 18:25:48,2,90,78.2609,18:25:48.0000000
OR PAPAS BACON CHEESE,COMPLEMENTOS,COMIDA RAPIDA,9/11/2020 20:22:38,1,45,39.1304,20:22:38.0000000
OR PAPAS BACON CHEESE,COMPLEMENTOS,COMIDA RAPIDA,12/11/2020 19:41:03,1,45,39.1304,19:41:03.0000000
 OR PAPAS TWIST,,,,5.00,L135.80,L118.09,
OR PAPAS TWIST,COMPLEMENTOS,COMIDA RAPIDA,9/11/2020 13:10:18,1,23.8,20.6956,13:10:18.0000000
OR PAPAS TWIST,COMPLEMENTOS,COMIDA RAPIDA,14/11/2020 07:39:48,3,84,73.0435,07:39:48.0000000
OR PAPAS TWIST,COMPLEMENTOS,COMIDA RAPIDA,11/11/2020 17:40:01,1,28,24.3478,17:40:01.0000000
 OR PECHUGA ,,,,22.00,"L1,126.25",L979.35,
OR PECHUGA ,ORD/POLLO,COMIDA RAPIDA,13/11/2020 12:19:34,1,53,46.087,12:19:34.0000000
OR PECHUGA ,ORD/POLLO,COMIDA RAPIDA,13/11/2020 15:06:40,1,53,46.087,15:06:40.0000000
OR PECHUGA ,ORD/POLLO,COMIDA RAPIDA,9/11/2020 13:32:08,1,53,46.087,13:32:08.0000000
OR PECHUGA ,ORD/POLLO,COMIDA RAPIDA,14/11/2020 12:29:00,1,53,46.087,12:29:00.0000000
OR PECHUGA ,ORD/POLLO,COMIDA RAPIDA,14/11/2020 16:11:02,1,53,46.087,16:11:02.0000000
OR PECHUGA ,ORD/POLLO,COMIDA RAPIDA,14/11/2020 16:16:09,1,53,46.087,16:16:09.0000000
OR PECHUGA ,ORD/POLLO,COMIDA RAPIDA,10/11/2020 11:40:16,1,53,46.087,11:40:16.0000000
OR PECHUGA ,ORD/POLLO,COMIDA RAPIDA,10/11/2020 13:26:53,1,53,46.087,13:26:53.0000000
OR PECHUGA ,ORD/POLLO,COMIDA RAPIDA,10/11/2020 17:13:49,1,45.05,39.1739,17:13:49.0000000
OR PECHUGA ,ORD/POLLO,COMIDA RAPIDA,11/11/2020 12:11:55,3,127.2,110.6087,12:11:55.0000000
OR PECHUGA ,ORD/POLLO,COMIDA RAPIDA,12/11/2020 12:56:10,2,106,92.1739,12:56:10.0000000
OR PECHUGA ,ORD/POLLO,COMIDA RAPIDA,15/11/2020 09:13:51,1,53,46.087,09:13:51.0000000
OR PECHUGA ,ORD/POLLO,COMIDA RAPIDA,15/11/2020 11:55:18,1,53,46.087,11:55:18.0000000
OR PECHUGA ,ORD/POLLO,COMIDA RAPIDA,15/11/2020 14:05:58,1,53,46.087,14:05:58.0000000
OR PECHUGA ,ORD/POLLO,COMIDA RAPIDA,12/11/2020 18:38:05,2,106,92.1739,18:38:05.0000000
OR PECHUGA ,ORD/POLLO,COMIDA RAPIDA,13/11/2020 11:14:30,3,159,138.2609,11:14:30.0000000
 OR PHILLY CHICKEN,,,,3.00,L247.00,L214.78,
OR PHILLY CHICKEN,ORD/SANDWICHES,COMIDA RAPIDA,11/11/2020 06:22:18,1,95,82.6087,06:22:18.0000000
OR PHILLY CHICKEN,ORD/SANDWICHES,COMIDA RAPIDA,11/11/2020 13:18:00,1,76,66.087,13:18:00.0000000
OR PHILLY CHICKEN,ORD/SANDWICHES,COMIDA RAPIDA,13/11/2020 10:48:05,1,76,66.087,10:48:05.0000000
 OR PHILLY STEAK ,,,,4.00,L364.00,L316.52,
OR PHILLY STEAK ,ORD/SANDWICHES,COMIDA RAPIDA,13/11/2020 10:36:14,1,91,79.1304,10:36:14.0000000
OR PHILLY STEAK ,ORD/SANDWICHES,COMIDA RAPIDA,13/11/2020 12:16:01,1,91,79.1304,12:16:01.0000000
OR PHILLY STEAK ,ORD/SANDWICHES,COMIDA RAPIDA,9/11/2020 11:07:22,1,91,79.1304,11:07:22.0000000
OR PHILLY STEAK ,ORD/SANDWICHES,COMIDA RAPIDA,12/11/2020 11:57:29,1,91,79.1304,11:57:29.0000000
 OR PIZZA  PANINI,,,,2.00,L126.00,L109.57,
OR PIZZA  PANINI,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 08:13:02,1,63,54.7826,08:13:02.0000000
OR PIZZA  PANINI,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 18:59:06,1,63,54.7826,18:59:06.0000000
 OR PIZZA PEPERONNI,,,,13.00,"L3,770.00","L3,278.26",
OR PIZZA PEPERONNI,ORD/PIZZA,COMIDA RAPIDA,13/11/2020 13:27:09,1,290,252.1739,13:27:09.0000000
OR PIZZA PEPERONNI,ORD/PIZZA,COMIDA RAPIDA,9/11/2020 11:02:41,1,290,252.1739,11:02:41.0000000
OR PIZZA PEPERONNI,ORD/PIZZA,COMIDA RAPIDA,14/11/2020 15:22:00,1,290,252.1739,15:22:00.0000000
OR PIZZA PEPERONNI,ORD/PIZZA,COMIDA RAPIDA,10/11/2020 15:17:11,3,870,756.5217,15:17:11.0000000
OR PIZZA PEPERONNI,ORD/PIZZA,COMIDA RAPIDA,10/11/2020 17:25:03,1,290,252.1739,17:25:03.0000000
OR PIZZA PEPERONNI,ORD/PIZZA,COMIDA RAPIDA,10/11/2020 18:26:13,1,290,252.1739,18:26:13.0000000
OR PIZZA PEPERONNI,ORD/PIZZA,COMIDA RAPIDA,11/11/2020 11:44:26,2,580,504.3478,11:44:26.0000000
OR PIZZA PEPERONNI,ORD/PIZZA,COMIDA RAPIDA,15/11/2020 10:08:53,1,290,252.1739,10:08:53.0000000
OR PIZZA PEPERONNI,ORD/PIZZA,COMIDA RAPIDA,15/11/2020 15:51:26,1,290,252.1739,15:51:26.0000000
OR PIZZA PEPERONNI,ORD/PIZZA,COMIDA RAPIDA,15/11/2020 17:30:03,1,290,252.1739,17:30:03.0000000
 OR PIZZA SUPER SUPREMA ,,,,1.00,L310.00,L269.57,
OR PIZZA SUPER SUPREMA ,ORD/PIZZA,COMIDA RAPIDA,15/11/2020 18:46:25,1,310,269.5652,18:46:25.0000000
 OR PIZZA SUPREMA,,,,1.00,L290.00,L252.17,
OR PIZZA SUPREMA,ORD/PIZZA,COMIDA RAPIDA,15/11/2020 15:51:26,1,290,252.1739,15:51:26.0000000
 OR PLATANO CON FRIJOLES ,,,,22.00,L722.70,L628.43,
OR PLATANO CON FRIJOLES ,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 07:51:09,2,66,57.3913,07:51:09.0000000
OR PLATANO CON FRIJOLES ,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 09:14:32,1,33,28.6956,09:14:32.0000000
OR PLATANO CON FRIJOLES ,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 08:34:56,1,33,28.6956,08:34:56.0000000
OR PLATANO CON FRIJOLES ,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 10:18:26,1,33,28.6956,10:18:26.0000000
OR PLATANO CON FRIJOLES ,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 11:07:35,2,66,57.3913,11:07:35.0000000
OR PLATANO CON FRIJOLES ,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 07:52:55,1,33,28.6956,07:52:55.0000000
OR PLATANO CON FRIJOLES ,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 09:26:50,1,33,28.6956,09:26:50.0000000
OR PLATANO CON FRIJOLES ,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 10:19:32,1,33,28.6956,10:19:32.0000000
OR PLATANO CON FRIJOLES ,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 11:05:43,1,29.7,25.8261,11:05:43.0000000
OR PLATANO CON FRIJOLES ,ORD/DESAYUNOS,COMIDA RAPIDA,10/11/2020 15:57:35,2,66,57.3913,15:57:35.0000000
OR PLATANO CON FRIJOLES ,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 06:21:56,1,33,28.6956,06:21:56.0000000
OR PLATANO CON FRIJOLES ,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 12:15:11,2,66,57.3913,12:15:11.0000000
OR PLATANO CON FRIJOLES ,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 08:50:41,1,33,28.6956,08:50:41.0000000
OR PLATANO CON FRIJOLES ,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 11:03:19,2,66,57.3913,11:03:19.0000000
OR PLATANO CON FRIJOLES ,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 06:48:13,1,33,28.6956,06:48:13.0000000
OR PLATANO CON FRIJOLES ,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 18:04:39,1,33,28.6956,18:04:39.0000000
OR PLATANO CON FRIJOLES ,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 08:49:25,1,33,28.6956,08:49:25.0000000
 OR QUESADILLA RES LA RIOJA,,,,15.00,"L1,485.00","L1,291.30",
OR QUESADILLA RES LA RIOJA,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 08:46:00,1,99,86.0869,08:46:00.0000000
OR QUESADILLA RES LA RIOJA,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 10:31:47,1,99,86.0869,10:31:47.0000000
OR QUESADILLA RES LA RIOJA,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 12:38:15,1,99,86.0869,12:38:15.0000000
OR QUESADILLA RES LA RIOJA,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 13:37:09,1,99,86.0869,13:37:09.0000000
OR QUESADILLA RES LA RIOJA,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 07:00:27,2,198,172.1739,07:00:27.0000000
OR QUESADILLA RES LA RIOJA,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 07:39:48,1,99,86.0869,07:39:48.0000000
OR QUESADILLA RES LA RIOJA,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 11:32:07,1,99,86.0869,11:32:07.0000000
OR QUESADILLA RES LA RIOJA,ORD/DESAYUNOS,COMIDA RAPIDA,9/11/2020 19:54:40,1,99,86.0869,19:54:40.0000000
OR QUESADILLA RES LA RIOJA,ORD/DESAYUNOS,COMIDA RAPIDA,14/11/2020 13:27:00,1,99,86.0869,13:27:00.0000000
OR QUESADILLA RES LA RIOJA,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 13:58:17,2,198,172.1739,13:58:17.0000000
OR QUESADILLA RES LA RIOJA,ORD/DESAYUNOS,COMIDA RAPIDA,11/11/2020 14:32:13,1,99,86.0869,14:32:13.0000000
OR QUESADILLA RES LA RIOJA,ORD/DESAYUNOS,COMIDA RAPIDA,12/11/2020 12:50:11,1,99,86.0869,12:50:11.0000000
OR QUESADILLA RES LA RIOJA,ORD/DESAYUNOS,COMIDA RAPIDA,15/11/2020 11:15:08,1,99,86.0869,11:15:08.0000000
 OR QUESADILLACHIPOTL,,,,60.00,"L5,460.00","L4,747.83",
OR QUESADILLACHIPOTL,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 15:07:53,2,182,158.2609,15:07:53.0000000
OR QUESADILLACHIPOTL,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 15:22:40,1,91,79.1304,15:22:40.0000000
OR QUESADILLACHIPOTL,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 15:43:19,1,91,79.1304,15:43:19.0000000
OR QUESADILLACHIPOTL,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 16:54:40,1,91,79.1304,16:54:40.0000000
OR QUESADILLACHIPOTL,ORD/DESAYUNOS,COMIDA RAPIDA,13/11/2020 19:37:18,1,91,79.1304,19:37:18.0000000
